id,observed_on,latitude,longitude,positional_accuracy,place_county_name,place_state_name,place_country_name,species_guess
97173576,2021-10-04,39.6312255859,-77.7648468018,4.0,Washington,Maryland,United States,Spotted Lanternfly
97192169,2021-10-04,39.6080083333,-77.7325533333,11.0,Washington,Maryland,United States,Spotted Lanternfly
97194043,2021-10-03,39.5507653545,-76.0901264286,20.0,Harford,Maryland,United States,Spotted Lanternfly
97474448,2021-10-07,39.5280708055,-76.3428100518,4.0,Harford,Maryland,United States,Spotted Lanternfly
97474589,2021-10-07,39.52800471,-76.34275771,14.0,Harford,Maryland,United States,Spotted Lanternfly
97650000,2021-10-09,39.6123458253,-77.6913610577,57.0,Washington,Maryland,United States,Spotted Lanternfly
97659977,2021-10-09,39.6071399879,-77.7327712997,5.0,Washington,Maryland,United States,Spotted Lanternfly
97676292,2021-10-09,39.4938227,-75.98927149,4.0,Cecil,Maryland,United States,Spotted Lanternfly
97684057,2021-10-08,39.6633798773,-76.3660083711,212.0,Harford,Maryland,United States,Spotted Lanternfly
97685436,2021-10-09,39.6141113989,-76.0092114802,2389.0,Cecil,Maryland,United States,Spotted Lanternfly
97696381,2021-10-07,39.6380738859,-76.7354719341,215.0,Baltimore,Maryland,United States,Spotted Lanternfly
97726563,2021-10-09,39.51248573,-76.0507613636,4.0,Harford,Maryland,United States,Spotted Lanternfly
97809118,2021-10-10,39.6703569499,-75.81819769,5.0,Cecil,Maryland,United States,Spotted Lanternfly
97847354,2021-10-09,39.4969941417,-75.9880673064,23.0,Cecil,Maryland,United States,Spotted Lanternfly
98121631,2021-10-10,39.5319281572,-77.6220814904,395.0,Washington,Maryland,United States,Spotted Lanternfly
98129501,2021-10-13,39.6586916667,-76.1539,65.0,Cecil,Maryland,United States,Spotted Lanternfly
98196881,2021-10-14,39.5480616667,-76.10865,48.0,Harford,Maryland,United States,Spotted Lanternfly
98206218,2021-10-14,39.4717407227,-76.5079956055,85.0,Baltimore,Maryland,United States,Spotted Lanternfly
98224930,2021-10-14,39.5135045762,-75.9023664147,87.0,Cecil,Maryland,United States,Spotted Lanternfly
98242442,2021-10-11,39.6093330383,-77.7332458496,532.0,Washington,Maryland,United States,Spotted Lanternfly
